date,sleep_hours,study_hours,screen_time,exercise_minutes,mood_score,energy_level,task_difficulty,study_sessions,distractions,goal_completion,subject,productivity_rating,day_of_week,month,is_weekend,is_exam_season,study_efficiency,distraction_rate,screen_study_ratio,wellness_score,optimal_sleep,goal_efficiency,study_sleep_ratio,exercise_study_ratio,sessions_per_hour,average_session_length
2021-08-23,8.5,4.9,3.5,86.0,10.0,9.3,7,3,2,86.0,7,10,0,8,0,0,1.6333333333333335,0.6666666666666666,0.7142857142857142,7.666666666666667,1,17.551020408163264,0.5764705882352942,17.551020408163264,0.6122448979591836,1.6333333333333335
2022-11-26,5.7,8.6,7.3,12.0,7.0,6.1,8,3,2,91.0,16,10,5,11,1,1,2.8666666666666667,0.6666666666666666,0.8488372093023256,4.799999999999999,0,10.58139534883721,1.5087719298245612,1.3953488372093024,0.3488372093023256,2.8666666666666667
2023-02-24,4.1,4.8,3.8,6.0,5.8,5.0,6,7,6,64.0,15,8,4,2,0,0,0.6857142857142857,0.8571428571428571,0.7916666666666666,3.7749999999999995,0,13.333333333333334,1.1707317073170733,1.25,1.4583333333333335,0.6857142857142857
2021-11-23,5.7,2.6,3.6,17.0,6.6,5.7,6,6,4,54.0,23,8,1,11,0,1,0.43333333333333335,0.6666666666666666,1.3846153846153846,4.641666666666667,0,20.76923076923077,0.45614035087719296,6.538461538461538,2.3076923076923075,0.43333333333333335
2022-10-14,6.6,5.1,3.2,17.0,8.4,6.6,5,5,2,100.0,14,10,4,10,0,1,1.02,0.4,0.627450980392157,5.541666666666667,0,19.607843137254903,0.7727272727272727,3.3333333333333335,0.9803921568627452,1.02
2023-09-20,6.5,10.2,2.1,17.0,7.0,6.2,7,6,5,100.0,8,10,2,9,0,0,1.7,0.8333333333333334,0.2058823529411765,5.066666666666666,0,9.803921568627452,1.5692307692307692,1.6666666666666667,0.5882352941176471,1.7
2021-06-13,5.5,4.9,4.3,7.0,8.2,6.4,6,5,2,64.0,12,10,6,6,1,0,0.9800000000000001,0.4,0.8775510204081631,5.083333333333334,0,13.061224489795917,0.890909090909091,1.4285714285714284,1.0204081632653061,0.9800000000000001
2023-11-12,4.6,6.7,5.8,0.0,5.7,4.1,5,1,4,85.0,8,10,6,11,1,1,6.7,4.0,0.8656716417910447,3.6,0,12.686567164179104,1.456521739130435,0.0,0.14925373134328357,6.7
2023-04-02,6.3,4.3,8.0,53.0,7.2,4.9,4,5,5,69.0,12,9,6,4,1,1,0.86,1.0,1.8604651162790697,5.041666666666666,0,16.046511627906977,0.6825396825396826,12.325581395348838,1.1627906976744187,0.86
2020-12-20,7.0,2.7,7.2,67.0,9.2,8.3,6,1,1,65.0,24,10,6,12,1,1,2.7,1.0,2.6666666666666665,6.683333333333334,1,24.074074074074073,0.38571428571428573,24.814814814814813,0.37037037037037035,2.7
2025-05-13,6.3,2.1,10.5,17.0,6.0,6.1,5,1,10,50.0,20,4,1,5,0,1,2.1,10.0,5.0,4.741666666666666,0,23.80952380952381,0.33333333333333337,8.095238095238095,0.47619047619047616,2.1
2023-03-24,6.3,5.6,3.4,14.0,9.0,5.8,5,1,3,84.0,3,10,4,3,0,1,5.6,3.0,0.6071428571428572,5.391666666666667,0,15.000000000000002,0.8888888888888888,2.5,0.17857142857142858,5.6
2022-05-20,8.5,6.2,3.0,22.0,9.2,6.9,5,7,5,88.0,13,10,4,5,0,1,0.8857142857142858,0.7142857142857143,0.48387096774193544,6.333333333333334,1,14.193548387096774,0.7294117647058824,3.5483870967741935,1.129032258064516,0.8857142857142858
2024-05-21,6.8,6.7,5.6,28.0,6.9,7.8,3,2,2,82.0,14,10,1,5,0,1,3.35,1.0,0.835820895522388,5.325,0,12.238805970149253,0.8285714285714285,4.17910447761194,0.29850746268656714,3.35
2022-10-18,5.0,5.4,9.9,21.0,5.6,4.8,3,3,5,62.0,15,9,1,10,0,1,1.8,1.6666666666666667,1.8333333333333333,4.0249999999999995,0,11.481481481481481,1.08,3.888888888888889,0.5555555555555555,1.8
2020-09-22,5.7,4.3,6.6,38.0,7.6,4.3,3,5,1,75.0,20,10,1,9,0,0,0.86,0.2,1.5348837209302326,4.716666666666667,0,17.441860465116278,0.7543859649122806,8.837209302325581,1.1627906976744187,0.86
2021-12-13,6.4,6.8,0.5,34.0,4.8,6.5,3,1,0,87.0,13,10,0,12,0,1,6.8,0.0,0.07352941176470588,4.708333333333333,0,12.794117647058824,1.0625,5.0,0.14705882352941177,6.8
2025-06-01,7.7,4.2,6.3,57.0,7.5,7.4,7,1,1,58.0,14,10,6,6,1,0,4.2,1.0,1.5,6.125,1,13.809523809523808,0.5454545454545454,13.571428571428571,0.23809523809523808,4.2
2020-01-17,7.0,3.8,5.8,18.0,5.3,6.8,8,5,5,71.0,4,9,4,1,0,0,0.76,1.0,1.5263157894736843,4.925000000000001,1,18.68421052631579,0.5428571428571428,4.736842105263158,1.3157894736842106,0.76
2024-03-03,7.5,7.6,7.7,73.0,7.1,8.1,6,3,3,90.0,22,10,6,3,1,1,2.533333333333333,1.0,1.0131578947368423,6.283333333333333,1,11.842105263157896,1.0133333333333332,9.605263157894738,0.39473684210526316,2.533333333333333
2023-08-16,5.6,4.8,1.2,20.0,6.4,7.2,10,2,2,79.0,19,10,2,8,0,0,2.4,1.0,0.25,4.966666666666667,0,16.458333333333336,0.8571428571428572,4.166666666666667,0.4166666666666667,2.4
2023-12-21,5.6,10.0,3.0,8.0,5.1,6.0,8,2,3,100.0,0,10,3,12,0,1,5.0,1.5,0.3,4.241666666666666,0,10.0,1.7857142857142858,0.8,0.2,5.0
2021-02-22,7.4,5.5,5.4,26.0,7.0,5.6,6,3,5,62.0,10,10,0,2,0,0,1.8333333333333333,1.6666666666666667,0.9818181818181819,5.216666666666667,1,11.272727272727273,0.7432432432432432,4.7272727272727275,0.5454545454545454,1.8333333333333333
2021-11-12,4.6,10.2,3.8,25.0,7.4,3.3,8,7,5,100.0,5,10,4,11,0,1,1.457142857142857,0.7142857142857143,0.37254901960784315,5.325,0,9.803921568627452,2.217391304347826,5.0,0.6862745098039216,1.457142857142857
2021-05-28,5.5,9.8,3.7,5.0,5.3,5.1,9,6,5,100.0,0,10,4,5,0,1,1.6333333333333335,0.8333333333333334,0.37755102040816324,4.016666666666667,0,10.204081632653061,1.781818181818182,0.5102040816326531,0.6122448979591836,1.6333333333333335
2021-03-29,6.6,6.9,5.9,8.0,7.0,4.8,6,1,3,87.0,20,10,0,3,0,1,6.9,3.0,0.855072463768116,4.666666666666666,0,12.608695652173912,1.0454545454545456,1.1594202898550725,0.14492753623188406,6.9
2025-08-04,5.1,1.2,10.0,22.0,5.3,4.2,9,3,5,34.0,19,5,0,8,0,0,0.39999999999999997,1.6666666666666667,8.333333333333334,3.8333333333333326,0,28.333333333333336,0.23529411764705882,18.333333333333336,2.5,0.39999999999999997
2025-07-29,5.0,8.9,4.7,31.0,5.2,5.2,3,6,3,96.0,2,10,1,7,0,0,1.4833333333333334,0.5,0.5280898876404494,4.108333333333333,0,10.786516853932584,1.78,3.4831460674157304,0.6741573033707865,1.4833333333333334
2024-04-07,6.9,11.0,2.0,33.0,7.2,8.5,7,7,3,100.0,7,10,6,4,1,1,1.5714285714285714,0.42857142857142855,0.18181818181818182,5.925000000000001,0,9.090909090909092,1.5942028985507246,3.0,0.6363636363636364,1.5714285714285714
2025-11-12,6.7,6.3,3.3,31.0,6.3,8.2,6,3,3,72.0,12,10,2,11,0,1,2.1,1.0,0.5238095238095238,5.558333333333334,0,11.428571428571429,0.9402985074626865,4.920634920634921,0.4761904761904762,2.1
2021-12-23,7.1,5.8,4.1,6.0,7.4,6.3,6,4,4,71.0,4,10,3,12,0,1,1.45,1.0,0.7068965517241379,5.25,1,12.241379310344827,0.8169014084507042,1.0344827586206897,0.6896551724137931,1.45
2020-09-16,6.2,8.6,4.4,15.0,5.6,6.1,8,7,5,82.0,7,10,2,9,0,0,1.2285714285714284,0.7142857142857143,0.5116279069767442,4.6,0,9.534883720930234,1.3870967741935483,1.744186046511628,0.813953488372093,1.2285714285714284
2020-04-14,7.1,2.9,8.9,14.0,5.0,7.6,6,5,6,46.0,6,9,1,4,0,1,0.58,1.2,3.0689655172413794,5.041666666666666,1,15.862068965517242,0.4084507042253521,4.827586206896552,1.7241379310344829,0.58
2020-05-24,8.1,7.2,2.3,45.0,6.1,8.1,6,7,2,87.0,25,10,6,5,1,1,1.0285714285714287,0.2857142857142857,0.3194444444444444,5.949999999999999,1,12.083333333333332,0.888888888888889,6.25,0.9722222222222222,1.0285714285714287
2022-05-28,8.1,7.8,5.3,82.0,7.5,6.1,5,5,3,100.0,12,10,5,5,1,1,1.56,0.6,0.6794871794871795,6.108333333333333,1,12.820512820512821,0.962962962962963,10.512820512820513,0.6410256410256411,1.56
2024-09-20,8.0,4.8,2.9,25.0,8.1,8.8,9,1,4,79.0,3,10,4,9,0,0,4.8,4.0,0.6041666666666666,5.325,1,16.458333333333336,0.6,5.0,0.20833333333333334,4.8
2025-10-31,6.8,2.9,5.8,12.0,8.1,7.0,10,1,3,46.0,7,7,4,10,0,1,2.9,3.0,2.0,5.325,0,15.862068965517242,0.8285714285714285,4.137931034482759,0.3448275862068966,2.9
2025-02-19,7.3,3.5,5.4,23.0,8.5,5.8,6,3,5,68.0,23,9,2,2,0,0,1.1666666666666667,1.6666666666666667,1.542857142857143,5.591666666666667,1,19.428571428571427,0.4794520547945206,6.571428571428571,0.8571428571428571,1.1666666666666667
2025-03-05,6.6,5.1,7.3,20.0,6.0,6.5,7,4,6,76.0,15,10,2,3,0,1,1.275,1.5,1.4313725490196079,4.941666666666667,0,14.901960784313726,0.7727272727272727,3.9215686274509807,0.7843137254901962,1.275
2024-12-28,6.8,6.9,7.7,27.0,8.3,4.9,8,5,2,85.0,13,10,5,12,1,1,1.3800000000000001,0.4,1.1159420289855073,5.225,0,12.318840579710145,1.0147058823529413,3.913043478260869,0.7246376811594203,1.3800000000000001
2024-11-15,7.5,4.2,4.5,34.0,6.3,7.4,9,2,4,44.0,18,10,4,11,0,1,2.1,2.0,1.0714285714285714,5.583333333333334,1,10.476190476190476,0.56,8.095238095238095,0.47619047619047616,2.1
2023-08-31,6.4,6.1,3.1,46.0,7.0,7.5,8,3,3,86.0,22,10,3,8,0,0,2.033333333333333,1.0,0.5081967213114754,5.608333333333333,0,14.098360655737705,0.9531249999999999,7.540983606557377,0.49180327868852464,2.033333333333333
2024-05-26,6.9,4.2,5.2,34.0,7.5,5.2,8,7,2,70.0,10,10,6,5,1,1,0.6,0.2857142857142857,1.2380952380952381,5.183333333333334,0,16.666666666666664,0.6086956521739131,8.095238095238095,1.6666666666666665,0.6
2023-08-15,5.4,2.2,6.5,43.0,6.9,6.3,7,3,9,32.0,2,5,1,8,0,0,0.7333333333333334,3.0,2.954545454545454,5.008333333333334,0,14.545454545454545,0.40740740740740744,19.545454545454543,1.3636363636363635,0.7333333333333334
2022-11-09,7.0,10.1,5.7,41.0,8.7,8.4,7,3,1,100.0,22,10,2,11,0,1,3.3666666666666667,0.3333333333333333,0.5643564356435644,6.366666666666667,1,9.900990099009901,1.4428571428571428,4.0594059405940595,0.297029702970297,3.3666666666666667
2021-03-19,7.6,5.3,3.6,28.0,6.3,7.6,7,7,2,78.0,22,10,4,3,0,1,0.7571428571428571,0.2857142857142857,0.679245283018868,5.608333333333333,1,14.716981132075473,0.6973684210526316,5.283018867924529,1.3207547169811322,0.7571428571428571
2023-09-23,6.1,3.9,8.6,0.0,9.1,5.0,5,6,4,67.0,14,10,5,9,1,0,0.65,0.6666666666666666,2.2051282051282053,5.05,0,17.17948717948718,0.639344262295082,0.0,1.5384615384615385,0.65
2021-09-27,6.6,6.3,7.6,23.0,7.2,6.1,8,4,2,89.0,25,10,0,9,0,0,1.575,0.5,1.2063492063492063,5.166666666666666,0,14.126984126984127,0.9545454545454546,3.6507936507936507,0.6349206349206349,1.575
2022-06-21,8.3,6.9,1.9,4.0,7.1,7.7,7,3,3,80.0,17,10,1,6,0,0,2.3000000000000003,1.0,0.27536231884057966,5.808333333333334,1,11.594202898550725,0.8313253012048193,0.5797101449275363,0.43478260869565216,2.3000000000000003
2024-08-19,3.8,2.9,5.4,1.0,4.5,4.0,6,3,6,46.0,21,3,0,8,0,0,0.9666666666666667,2.0,1.8620689655172415,3.0833333333333335,0,15.862068965517242,0.7631578947368421,0.3448275862068966,1.0344827586206897,0.9666666666666667
2024-05-22,7.1,1.8,8.3,20.0,9.3,7.4,6,7,7,50.0,7,9,2,5,0,1,0.2571428571428572,1.0,4.611111111111112,6.116666666666666,1,27.77777777777778,0.2535211267605634,11.11111111111111,3.888888888888889,0.2571428571428572
2025-11-20,6.0,2.1,9.2,23.0,6.2,7.6,7,6,5,39.0,19,8,3,11,0,1,0.35000000000000003,0.8333333333333334,4.3809523809523805,5.141666666666666,0,18.57142857142857,0.35000000000000003,10.952380952380953,2.857142857142857,0.35000000000000003
2021-10-14,6.8,6.1,6.6,22.0,5.6,5.0,9,7,5,70.0,11,10,3,10,0,1,0.8714285714285713,0.7142857142857143,1.0819672131147542,4.533333333333333,0,11.475409836065575,0.8970588235294117,3.6065573770491803,1.1475409836065575,0.8714285714285713
2020-02-12,6.4,3.5,3.6,6.0,6.0,8.3,8,4,3,65.0,9,10,2,2,0,0,0.875,0.75,1.0285714285714287,5.2250000000000005,0,18.571428571428573,0.546875,1.7142857142857142,1.1428571428571428,0.875
2023-07-20,6.6,3.7,4.1,64.0,8.3,9.0,9,2,5,61.0,8,10,3,7,0,0,1.85,2.5,1.108108108108108,6.508333333333333,0,16.486486486486484,0.5606060606060607,17.297297297297295,0.5405405405405405,1.85
2023-09-04,7.6,5.4,2.9,32.0,8.1,9.5,7,2,1,83.0,9,10,0,9,0,0,2.7,0.5,0.537037037037037,6.566666666666666,1,15.37037037037037,0.7105263157894738,5.925925925925926,0.37037037037037035,2.7
2020-03-28,6.6,3.6,5.8,20.0,7.8,5.4,9,2,4,66.0,19,10,5,3,1,1,1.8,2.0,1.611111111111111,5.116666666666666,0,18.333333333333332,0.5454545454545455,5.555555555555555,0.5555555555555556,1.8
2020-02-05,5.4,6.7,3.8,50.0,7.1,5.8,4,2,3,96.0,6,10,2,2,0,0,3.35,1.5,0.5671641791044776,4.991666666666667,0,14.328358208955224,1.2407407407407407,7.462686567164179,0.29850746268656714,3.35
2022-07-14,5.7,6.5,2.5,41.0,6.5,6.3,4,7,1,82.0,13,10,3,7,0,0,0.9285714285714286,0.14285714285714285,0.38461538461538464,4.966666666666667,0,12.615384615384615,1.1403508771929824,6.3076923076923075,1.0769230769230769,0.9285714285714286
2025-07-12,5.3,4.5,6.6,18.0,6.3,4.2,4,5,5,57.0,12,8,5,7,1,0,0.9,1.0,1.4666666666666666,4.1000000000000005,0,12.666666666666666,0.8490566037735849,4.0,1.1111111111111112,0.9
2024-09-28,7.1,6.1,6.8,17.0,5.6,8.0,7,4,4,78.0,18,10,5,9,1,0,1.525,1.0,1.1147540983606559,5.316666666666666,1,12.78688524590164,0.8591549295774648,2.7868852459016393,0.6557377049180328,1.525
2020-10-14,8.0,3.8,7.0,19.0,7.1,7.0,5,2,4,69.0,1,10,2,10,0,1,1.9,2.0,1.842105263157895,5.683333333333334,1,18.157894736842106,0.475,5.0,0.5263157894736842,1.9
2024-04-29,5.6,2.0,7.7,17.0,5.6,6.1,10,1,9,31.0,19,6,0,4,0,1,2.0,9.0,3.85,4.466666666666666,0,15.5,0.35714285714285715,8.5,0.5,2.0
2023-01-27,6.9,3.6,5.1,40.0,7.6,7.5,8,7,2,77.0,3,10,4,1,0,0,0.5142857142857143,0.2857142857142857,1.4166666666666665,5.833333333333333,0,21.38888888888889,0.5217391304347826,11.11111111111111,1.9444444444444444,0.5142857142857143
2021-04-12,4.8,5.3,3.4,14.0,5.6,6.6,8,4,2,86.0,0,10,0,4,0,1,1.325,0.5,0.6415094339622641,4.366666666666666,0,16.22641509433962,1.1041666666666667,2.6415094339622645,0.7547169811320755,1.325
2022-12-29,7.1,2.4,2.3,43.0,6.6,7.0,3,4,5,36.0,14,8,3,12,0,1,0.6,1.25,0.9583333333333333,5.533333333333333,1,15.0,0.3380281690140845,17.916666666666668,1.6666666666666667,0.6
2021-04-04,6.9,3.2,10.8,36.0,5.1,6.1,6,2,8,50.0,10,6,6,4,1,1,1.6,4.0,3.375,4.825,0,15.625,0.463768115942029,11.25,0.625,1.6
2023-08-24,6.8,5.5,3.4,61.0,8.6,8.1,8,1,4,93.0,11,10,3,8,0,0,5.5,4.0,0.6181818181818182,6.383333333333333,0,16.90909090909091,0.8088235294117647,11.090909090909092,0.18181818181818182,5.5
2024-04-19,5.5,11.6,4.1,29.0,8.3,5.0,9,5,3,100.0,23,10,4,4,0,1,2.32,0.6,0.35344827586206895,4.941666666666666,0,8.620689655172415,2.109090909090909,2.5,0.4310344827586207,2.32
2024-08-05,5.1,4.2,3.7,40.0,5.9,7.2,5,7,4,66.0,24,10,0,8,0,0,0.6,0.5714285714285714,0.8809523809523809,4.883333333333333,0,15.714285714285714,0.823529411764706,9.523809523809524,1.6666666666666665,0.6
2022-02-25,5.8,4.9,2.9,0.0,5.0,6.4,5,1,3,67.0,12,10,4,2,0,0,4.9,3.0,0.5918367346938775,4.300000000000001,0,13.673469387755102,0.8448275862068967,0.0,0.2040816326530612,4.9
2020-08-12,6.4,2.9,10.5,19.0,5.4,4.7,6,3,7,44.0,6,4,2,8,0,0,0.9666666666666667,2.3333333333333335,3.6206896551724137,4.283333333333333,0,15.172413793103448,0.45312499999999994,6.551724137931035,1.0344827586206897,0.9666666666666667
2021-06-14,5.1,4.3,5.0,6.0,4.3,4.4,8,6,5,54.0,1,9,0,6,0,0,0.7166666666666667,0.8333333333333334,1.1627906976744187,3.4999999999999996,0,12.558139534883722,0.8431372549019608,1.3953488372093024,1.3953488372093024,0.7166666666666667
2025-07-04,7.3,6.7,3.7,18.0,7.4,6.4,7,3,2,100.0,5,10,4,7,0,0,2.2333333333333334,0.6666666666666666,0.5522388059701493,5.425000000000001,1,14.925373134328359,0.9178082191780822,2.6865671641791042,0.44776119402985076,2.2333333333333334
2023-05-04,4.8,2.3,8.2,49.0,3.8,6.8,5,2,8,25.0,8,3,3,5,0,1,1.15,4.0,3.5652173913043477,4.258333333333333,0,10.869565217391305,0.47916666666666663,21.304347826086957,0.8695652173913044,1.15
2021-05-10,5.9,5.0,4.7,10.0,6.7,6.8,5,6,4,67.0,20,10,0,5,0,1,0.8333333333333334,0.6666666666666666,0.9400000000000001,5.325,0,13.4,0.847457627118644,2.0,1.2,0.8333333333333334
2021-04-07,9.4,9.2,4.7,31.0,7.9,7.8,6,3,5,100.0,20,10,2,4,0,1,3.0666666666666664,1.6666666666666667,0.5108695652173914,6.533333333333334,0,10.869565217391305,0.978723404255319,3.3695652173913047,0.32608695652173914,3.0666666666666664
2024-11-16,9.2,9.5,2.3,47.0,8.8,8.7,7,4,1,100.0,15,10,5,11,1,1,2.375,0.25,0.2421052631578947,7.066666666666666,0,10.526315789473685,1.032608695652174,4.947368421052632,0.42105263157894735,2.375
2024-03-14,5.7,5.8,11.8,20.0,4.4,7.5,8,1,6,66.0,10,9,3,3,0,1,5.8,6.0,2.03448275862069,4.566666666666667,0,11.379310344827587,1.0175438596491226,3.4482758620689657,0.1724137931034483,5.8
2025-06-24,7.6,4.8,4.3,30.0,7.5,5.1,7,4,2,78.0,25,10,1,6,0,0,1.2,0.5,0.8958333333333334,5.3,1,16.25,0.631578947368421,6.25,0.8333333333333334,1.2
2022-03-17,6.8,4.8,4.2,55.0,7.7,7.5,9,1,3,70.0,8,10,3,3,0,1,4.8,3.0,0.8750000000000001,5.958333333333333,0,14.583333333333334,0.7058823529411765,11.458333333333334,0.20833333333333334,4.8
2020-05-30,7.6,5.3,3.6,17.0,7.2,9.2,5,1,4,70.0,20,10,5,5,1,1,5.3,4.0,0.679245283018868,6.141666666666667,1,13.20754716981132,0.6973684210526316,3.207547169811321,0.18867924528301888,5.3
2020-11-14,5.5,8.9,5.9,6.0,7.3,5.4,5,5,3,100.0,3,10,5,11,1,1,1.78,0.6,0.6629213483146068,4.6000000000000005,0,11.235955056179774,1.6181818181818182,0.6741573033707865,0.5617977528089887,1.78
2023-02-11,5.1,7.0,5.7,0.0,6.4,5.3,9,7,2,100.0,25,10,5,2,1,0,1.0,0.2857142857142857,0.8142857142857143,4.2,0,14.285714285714286,1.3725490196078431,0.0,1.0,1.0
2021-08-23,6.1,2.1,10.8,14.0,4.0,6.1,8,1,7,31.0,9,5,0,8,0,0,2.1,7.0,5.142857142857143,4.166666666666666,0,14.761904761904761,0.34426229508196726,6.666666666666666,0.47619047619047616,2.1
2023-04-04,6.4,2.3,7.5,10.0,3.6,6.5,9,5,8,52.0,19,6,1,4,0,1,0.45999999999999996,1.6,3.2608695652173916,4.208333333333333,0,22.608695652173914,0.35937499999999994,4.347826086956522,2.173913043478261,0.45999999999999996
2021-01-30,3.9,6.6,4.8,21.0,6.3,4.9,7,2,3,80.0,24,10,5,1,1,0,3.3,1.5,0.7272727272727273,3.9499999999999997,0,12.121212121212121,1.6923076923076923,3.181818181818182,0.30303030303030304,3.3
2025-06-19,6.2,7.7,2.1,28.0,7.4,6.5,4,2,3,100.0,24,10,3,6,0,0,3.85,1.5,0.2727272727272727,5.258333333333334,0,12.987012987012987,1.2419354838709677,3.6363636363636362,0.2597402597402597,3.85
2020-11-10,5.8,7.9,7.7,13.0,6.7,5.5,6,1,5,96.0,14,10,1,11,0,1,7.9,5.0,0.9746835443037974,4.608333333333333,0,12.151898734177214,1.3620689655172415,1.6455696202531644,0.12658227848101264,7.9
2021-02-28,4.5,3.2,9.9,12.0,5.8,4.4,5,6,6,36.0,22,5,6,2,1,0,0.5333333333333333,1.0,3.09375,3.7750000000000004,0,11.25,0.7111111111111111,3.75,1.875,0.5333333333333333
2023-06-07,8.0,3.2,9.8,25.0,6.6,9.1,8,1,10,45.0,23,8,2,6,0,0,3.2,10.0,3.0625,5.325,1,14.0625,0.4,5.0,0.3125,3.2
2020-03-20,5.1,9.6,4.8,0.0,6.6,4.4,6,6,4,100.0,2,10,4,3,0,1,1.5999999999999999,0.6666666666666666,0.5,4.025,0,10.416666666666668,1.8823529411764706,0.0,0.625,1.5999999999999999
2024-04-17,6.1,5.5,6.1,50.0,5.8,7.5,7,1,3,75.0,2,10,2,4,0,1,5.5,3.0,1.1090909090909091,5.266666666666667,0,13.636363636363637,0.9016393442622951,9.090909090909092,0.18181818181818182,5.5
2025-11-20,5.9,10.8,3.1,25.0,5.8,6.1,8,3,5,100.0,11,10,3,11,0,1,3.6,1.6666666666666667,0.28703703703703703,4.658333333333332,0,9.25925925925926,1.8305084745762712,2.314814814814815,0.27777777777777773,3.6
2020-07-24,6.9,6.9,3.8,77.0,7.3,6.4,7,1,3,97.0,23,10,4,7,0,0,6.9,3.0,0.5507246376811593,5.791666666666667,0,14.057971014492752,1.0,11.159420289855072,0.14492753623188406,6.9
2024-10-07,6.9,4.9,4.3,28.0,7.4,6.8,7,7,4,70.0,15,10,0,10,0,1,0.7000000000000001,0.5714285714285714,0.8775510204081631,5.325,0,14.285714285714285,0.7101449275362319,5.7142857142857135,1.4285714285714284,0.7000000000000001
2024-01-01,7.4,4.7,7.4,39.0,5.8,5.5,8,7,5,61.0,3,8,0,1,0,0,0.6714285714285715,0.7142857142857143,1.574468085106383,5.0,1,12.97872340425532,0.6351351351351351,8.297872340425531,1.4893617021276595,0.6714285714285715
2023-12-11,7.7,0.9,11.2,16.0,5.2,7.0,10,7,8,17.0,21,3,0,12,0,1,0.1285714285714286,1.1428571428571428,12.444444444444443,5.108333333333333,1,18.88888888888889,0.11688311688311688,17.77777777777778,7.777777777777778,0.1285714285714286
2025-09-04,5.5,8.8,4.9,8.0,4.6,6.0,6,7,6,100.0,17,10,3,9,0,0,1.2571428571428573,0.8571428571428571,0.5568181818181818,4.091666666666667,0,11.363636363636363,1.6,0.9090909090909091,0.7954545454545454,1.2571428571428573
2025-09-23,7.5,3.3,3.8,63.0,8.9,7.9,10,4,4,56.0,18,10,1,9,0,0,0.825,1.0,1.1515151515151516,6.6,1,16.96969696969697,0.44,19.090909090909093,1.2121212121212122,0.825
2021-04-23,6.8,7.3,5.2,52.0,5.7,6.9,9,5,5,90.0,23,10,4,4,0,1,1.46,1.0,0.7123287671232877,5.283333333333333,0,12.32876712328767,1.0735294117647058,7.123287671232877,0.684931506849315,1.46
2023-07-03,7.0,4.6,4.1,25.0,7.2,6.8,4,5,5,74.0,6,10,0,7,0,0,0.9199999999999999,1.0,0.8913043478260869,5.458333333333333,1,16.086956521739133,0.6571428571428571,5.434782608695652,1.0869565217391306,0.9199999999999999
2021-05-22,7.4,3.7,3.0,0.0,6.3,7.0,10,6,2,58.0,25,10,5,5,1,1,0.6166666666666667,0.3333333333333333,0.8108108108108107,5.175,1,15.675675675675675,0.5,0.0,1.6216216216216215,0.6166666666666667
2022-07-21,7.2,4.7,3.8,54.0,8.9,9.0,5,1,1,67.0,24,10,3,7,0,0,4.7,1.0,0.8085106382978723,6.7250000000000005,1,14.25531914893617,0.6527777777777778,11.48936170212766,0.2127659574468085,4.7
2025-04-30,6.5,2.7,11.5,30.0,5.5,7.5,8,1,9,22.0,11,6,2,4,0,1,2.7,9.0,4.259259259259259,5.125,0,8.148148148148147,0.4153846153846154,11.11111111111111,0.37037037037037035,2.7
2023-03-20,9.2,8.0,5.6,14.0,7.1,7.7,3,7,2,100.0,12,10,0,3,0,1,1.1428571428571428,0.2857142857142857,0.7,6.116666666666665,0,12.5,0.8695652173913044,1.75,0.875,1.1428571428571428
2020-10-24,8.1,3.6,4.6,28.0,8.4,6.3,5,3,1,62.0,6,10,5,10,1,1,1.2,0.3333333333333333,1.2777777777777777,5.933333333333334,1,17.22222222222222,0.4444444444444445,7.777777777777778,0.8333333333333333,1.2
2023-07-27,7.8,10.1,4.8,0.0,8.6,6.4,5,3,2,100.0,23,10,3,7,0,0,3.3666666666666667,0.6666666666666666,0.4752475247524752,5.699999999999999,1,9.900990099009901,1.294871794871795,0.0,0.297029702970297,3.3666666666666667
2025-10-24,6.3,5.9,7.2,27.0,6.8,7.4,2,4,3,71.0,12,10,4,10,0,1,1.475,0.75,1.2203389830508473,5.35,0,12.033898305084746,0.9365079365079366,4.576271186440677,0.6779661016949152,1.475
2024-07-18,9.6,7.0,2.2,61.0,7.8,9.7,8,3,3,78.0,21,10,3,7,0,0,2.3333333333333335,1.0,0.31428571428571433,7.283333333333333,0,11.142857142857142,0.7291666666666667,8.714285714285714,0.42857142857142855,2.3333333333333335
2023-08-11,7.2,4.5,2.7,25.0,8.2,7.6,8,7,4,60.0,7,10,4,8,0,0,0.6428571428571429,0.5714285714285714,0.6000000000000001,5.325,1,13.333333333333334,0.625,5.0,1.5555555555555556,0.6428571428571429
2022-11-09,5.8,12.0,3.3,7.0,6.0,5.6,8,1,5,100.0,7,10,2,11,0,1,12.0,5.0,0.27499999999999997,4.408333333333333,0,8.333333333333334,2.0689655172413794,0.5833333333333334,0.08333333333333333,12.0
2021-09-29,6.2,3.4,2.4,16.0,6.0,6.8,7,1,2,43.0,14,9,2,9,0,0,3.4,2.0,0.7058823529411765,5.325,0,12.647058823529411,0.5483870967741935,4.705882352941177,0.29411764705882354,3.4
2025-03-17,5.3,4.7,2.9,65.0,6.5,4.5,6,3,2,65.0,7,9,0,3,0,1,1.5666666666666667,0.6666666666666666,0.6170212765957447,4.616666666666667,0,13.829787234042552,0.8867924528301887,13.829787234042552,0.6382978723404255,1.5666666666666667
